x,y,theta,x_dot,y_dot,theta_dot
125,617,0.483,0.443,0.232,0
125.089,617.047,0.483,0.443,0.232,0
125.178,617.093,0.483,0.443,0.232,0
125.267,617.14,0.483,0.443,0.232,0
125.356,617.186,0.483,0.443,0.232,0
125.445,617.233,0.483,0.443,0.232,0
125.534,617.28,0.483,0.443,0.232,0
125.623,617.326,0.483,0.443,0.232,0
125.712,617.373,0.483,0.443,0.232,0
125.801,617.419,0.483,0.443,0.232,0
125.89,617.466,0.483,0.443,0.232,0
125.979,617.513,0.483,0.443,0.232,0
126.068,617.559,0.483,0.443,0.232,0
126.157,617.606,0.483,0.443,0.232,0
126.246,617.653,0.483,0.443,0.232,0
126.335,617.699,0.483,0.443,0.232,0
126.424,617.746,0.483,0.443,0.232,0
126.513,617.792,0.483,0.443,0.232,0
126.602,617.839,0.483,0.443,0.232,0
126.691,617.886,0.483,0.443,0.232,0
126.78,617.932,0.483,0.443,0.232,0
126.869,617.979,0.483,0.443,0.232,0
126.958,618.025,0.483,0.443,0.232,0
127.047,618.072,0.483,0.443,0.232,0
127.136,618.119,0.483,0.443,0.232,0
127.225,618.165,0.483,0.443,0.232,0
127.314,618.212,0.483,0.443,0.232,0
127.403,618.258,0.483,0.443,0.232,0
127.492,618.305,0.483,0.443,0.232,0
127.581,618.352,0.483,0.443,0.232,0
127.669,618.398,0.483,0.443,0.232,0
127.758,618.445,0.483,0.443,0.232,0
127.847,618.492,0.483,0.443,0.232,0
127.936,618.538,0.483,0.443,0.232,0
128.025,618.585,0.483,0.443,0.232,0
128.114,618.631,0.483,0.443,0.232,0
128.203,618.678,0.483,0.443,0.232,0
128.292,618.725,0.483,0.443,0.232,0
128.381,618.771,0.483,0.443,0.232,0
128.47,618.818,0.483,0.443,0.232,0
128.559,618.864,0.483,0.443,0.232,0
128.648,618.911,0.483,0.443,0.232,0
128.737,618.958,0.483,0.443,0.232,0
128.826,619.004,0.483,0.443,0.232,0
128.915,619.051,0.483,0.443,0.232,0
129.004,619.097,0.483,0.443,0.232,0
129.093,619.144,0.483,0.443,0.232,0
129.182,619.191,0.483,0.443,0.232,0
129.271,619.237,0.483,0.443,0.232,0
129.36,619.284,0.483,0.443,0.232,0
129.449,619.331,0.483,0.443,0.232,0
129.538,619.377,0.483,0.443,0.232,0
129.627,619.424,0.483,0.443,0.232,0
129.716,619.47,0.483,0.443,0.232,0
129.805,619.517,0.483,0.443,0.232,0
129.894,619.564,0.483,0.443,0.232,0
129.983,619.61,0.483,0.443,0.232,0
130.072,619.657,0.483,0.443,0.232,0
130.161,619.703,0.483,0.443,0.232,0
130.25,619.75,0.483,0.443,0.232,0
130.339,619.797,0.483,0.443,0.232,0
130.428,619.843,0.483,0.443,0.232,0
130.517,619.89,0.483,0.443,0.232,0
130.606,619.936,0.483,0.443,0.232,0
130.695,619.983,0.483,0.443,0.232,0
130.784,620.03,0.483,0.443,0.232,0
130.873,620.076,0.483,0.443,0.232,0
130.962,620.123,0.483,0.443,0.232,0
131.051,620.169,0.483,0.443,0.232,0
131.14,620.216,0.483,0.443,0.232,0
131.229,620.263,0.483,0.443,0.232,0
131.318,620.309,0.483,0.443,0.232,0
131.407,620.356,0.483,0.443,0.232,0
131.496,620.403,0.483,0.443,0.232,0
131.585,620.449,0.483,0.443,0.232,0
131.674,620.496,0.483,0.443,0.232,0
131.763,620.542,0.483,0.443,0.232,0
131.852,620.589,0.483,0.443,0.232,0
131.941,620.636,0.483,0.443,0.232,0
132.03,620.682,0.483,0.443,0.232,0
132.119,620.729,0.483,0.443,0.232,0
132.208,620.775,0.483,0.443,0.232,0
132.297,620.822,0.483,0.443,0.232,0
132.386,620.869,0.483,0.443,0.232,0
132.475,620.915,0.483,0.443,0.232,0
132.564,620.962,0.483,0.443,0.232,0
132.653,621.008,0.483,0.443,0.232,0
132.742,621.055,0.483,0.443,0.232,0
132.831,621.102,0.483,0.443,0.232,0
132.919,621.148,0.483,0.443,0.232,0
133.008,621.195,0.483,0.443,0.232,0
133.097,621.242,0.483,0.443,0.232,0
133.186,621.288,0.483,0.443,0.232,0
133.275,621.335,0.483,0.443,0.232,0
133.364,621.381,0.483,0.443,0.232,0
133.453,621.428,0.483,0.443,0.232,0
133.542,621.475,0.483,0.443,0.232,0
133.631,621.521,0.483,0.443,0.232,0
133.72,621.568,0.483,0.443,0.232,0
133.809,621.614,0.483,0.443,0.232,0
133.898,621.661,0.483,0.443,0.232,0
133.987,621.708,0.483,0.443,0.232,0
134.076,621.754,0.483,0.443,0.232,0
134.165,621.801,0.483,0.443,0.232,0
134.254,621.847,0.483,0.443,0.232,0
134.343,621.894,0.483,0.443,0.232,0
134.432,621.941,0.483,0.443,0.232,0
134.521,621.987,0.483,0.443,0.232,0
134.61,622.034,0.483,0.443,0.232,0
134.699,622.081,0.483,0.443,0.232,0
134.788,622.127,0.483,0.443,0.232,0
134.877,622.174,0.483,0.443,0.232,0
134.966,622.22,0.483,0.443,0.232,0
135.055,622.267,0.483,0.443,0.232,0
135.144,622.314,0.483,0.443,0.232,0
135.233,622.36,0.483,0.443,0.232,0
135.322,622.407,0.483,0.443,0.232,0
135.411,622.453,0.483,0.443,0.232,0
135.5,622.5,0.483,0.443,0.232,0
135.589,622.547,0.483,0.443,0.232,0
135.678,622.593,0.483,0.443,0.232,0
135.767,622.64,0.483,0.443,0.232,0
135.856,622.686,0.483,0.443,0.232,0
135.945,622.733,0.483,0.443,0.232,0
136.034,622.78,0.483,0.443,0.232,0
136.123,622.826,0.483,0.443,0.232,0
136.212,622.873,0.483,0.443,0.232,0
136.301,622.919,0.483,0.443,0.232,0
136.39,622.966,0.483,0.443,0.232,0
136.479,623.013,0.483,0.443,0.232,0
136.568,623.059,0.483,0.443,0.232,0
136.657,623.106,0.483,0.443,0.232,0
136.746,623.153,0.483,0.443,0.232,0
136.835,623.199,0.483,0.443,0.232,0
136.924,623.246,0.483,0.443,0.232,0
137.013,623.292,0.483,0.443,0.232,0
137.102,623.339,0.483,0.443,0.232,0
137.191,623.386,0.483,0.443,0.232,0
137.28,623.432,0.483,0.443,0.232,0
137.369,623.479,0.483,0.443,0.232,0
137.458,623.525,0.483,0.443,0.232,0
137.547,623.572,0.483,0.443,0.232,0
137.636,623.619,0.483,0.443,0.232,0
137.725,623.665,0.483,0.443,0.232,0
137.814,623.712,0.483,0.443,0.232,0
137.903,623.758,0.483,0.443,0.232,0
137.992,623.805,0.483,0.443,0.232,0
138.081,623.852,0.483,0.443,0.232,0
138.169,623.898,0.483,0.443,0.232,0
138.258,623.945,0.483,0.443,0.232,0
138.347,623.992,0.483,0.443,0.232,0
138.436,624.038,0.483,0.443,0.232,0
138.525,624.085,0.483,0.443,0.232,0
138.614,624.131,0.483,0.443,0.232,0
138.703,624.178,0.483,0.443,0.232,0
138.792,624.225,0.483,0.443,0.232,0
138.881,624.271,0.483,0.443,0.232,0
138.97,624.318,0.483,0.443,0.232,0
139.059,624.364,0.483,0.443,0.232,0
139.148,624.411,0.483,0.443,0.232,0
139.237,624.458,0.483,0.443,0.232,0
139.326,624.504,0.483,0.443,0.232,0
139.415,624.551,0.483,0.443,0.232,0
139.504,624.597,0.483,0.443,0.232,0
139.593,624.644,0.483,0.443,0.232,0
139.682,624.691,0.483,0.443,0.232,0
139.771,624.737,0.483,0.443,0.232,0
139.86,624.784,0.483,0.443,0.232,0
139.949,624.831,0.483,0.443,0.232,0
140.038,624.877,0.483,0.443,0.232,0
140.127,624.924,0.483,0.443,0.232,0
140.216,624.97,0.483,0.443,0.232,0
140.305,625.017,0.483,0.443,0.232,0
140.394,625.064,0.483,0.443,0.232,0
140.483,625.11,0.483,0.443,0.232,0
140.572,625.157,0.483,0.443,0.232,0
140.661,625.203,0.483,0.443,0.232,0
140.75,625.25,0.483,0.443,0.232,0
140.839,625.297,0.483,0.443,0.232,0
140.928,625.343,0.483,0.443,0.232,0
141.017,625.39,0.483,0.443,0.232,0
141.106,625.436,0.483,0.443,0.232,0
141.195,625.483,0.483,0.443,0.232,0
141.284,625.53,0.483,0.443,0.232,0
141.373,625.576,0.483,0.443,0.232,0
141.462,625.623,0.483,0.443,0.232,0
141.551,625.669,0.483,0.443,0.232,0
141.64,625.716,0.483,0.443,0.232,0
141.729,625.763,0.483,0.443,0.232,0
141.818,625.809,0.483,0.443,0.232,0
141.907,625.856,0.483,0.443,0.232,0
141.996,625.903,0.483,0.443,0.232,0
142.085,625.949,0.483,0.443,0.232,0
142.174,625.996,0.483,0.443,0.232,0
142.263,626.042,0.483,0.443,0.232,0
142.352,626.089,0.483,0.443,0.232,0
142.441,626.136,0.483,0.443,0.232,0
142.53,626.182,0.483,0.443,0.232,0
142.619,626.229,0.483,0.443,0.232,0
142.708,626.275,0.483,0.443,0.232,0
142.797,626.322,0.483,0.443,0.232,0
142.886,626.369,0.483,0.443,0.232,0
142.975,626.415,0.483,0.443,0.232,0
143.064,626.462,0.483,0.443,0.232,0
143.153,626.508,0.483,0.443,0.232,0
143.242,626.555,0.483,0.443,0.232,0
143.331,626.602,0.483,0.443,0.232,0
143.419,626.648,0.483,0.443,0.232,0
143.508,626.695,0.483,0.443,0.232,0
143.597,626.742,0.483,0.443,0.232,0
143.686,626.788,0.483,0.443,0.232,0
143.775,626.835,0.483,0.443,0.232,0
143.864,626.881,0.483,0.443,0.232,0
143.953,626.928,0.483,0.443,0.232,0
144.042,626.975,0.483,0.443,0.232,0
144.131,627.021,0.483,0.443,0.232,0
144.22,627.068,0.483,0.443,0.232,0
144.309,627.114,0.483,0.443,0.232,0
144.398,627.161,0.483,0.443,0.232,0
144.487,627.208,0.483,0.443,0.232,0
144.576,627.254,0.483,0.443,0.232,0
144.665,627.301,0.483,0.443,0.232,0
144.754,627.347,0.483,0.443,0.232,0
144.843,627.394,0.483,0.443,0.232,0
144.932,627.441,0.483,0.443,0.232,0
145.021,627.487,0.483,0.443,0.232,0
145.11,627.534,0.483,0.443,0.232,0
145.199,627.581,0.483,0.443,0.232,0
145.288,627.627,0.483,0.443,0.232,0
145.377,627.674,0.483,0.443,0.232,0
145.466,627.72,0.483,0.443,0.232,0
145.555,627.767,0.483,0.443,0.232,0
145.644,627.814,0.483,0.443,0.232,0
145.733,627.86,0.483,0.443,0.232,0
145.822,627.907,0.483,0.443,0.232,0
145.911,627.953,0.483,0.443,0.232,0
146,628,-0.446,0.451,-0.216,0
146.091,627.957,-0.446,0.451,-0.216,0
146.181,627.913,-0.446,0.451,-0.216,0
146.272,627.87,-0.446,0.451,-0.216,0
146.362,627.827,-0.446,0.451,-0.216,0
146.453,627.783,-0.446,0.451,-0.216,0
146.543,627.74,-0.446,0.451,-0.216,0
146.634,627.697,-0.446,0.451,-0.216,0
146.724,627.654,-0.446,0.451,-0.216,0
146.815,627.61,-0.446,0.451,-0.216,0
146.906,627.567,-0.446,0.451,-0.216,0
146.996,627.524,-0.446,0.451,-0.216,0
147.087,627.48,-0.446,0.451,-0.216,0
147.177,627.437,-0.446,0.451,-0.216,0
147.268,627.394,-0.446,0.451,-0.216,0
147.358,627.35,-0.446,0.451,-0.216,0
147.449,627.307,-0.446,0.451,-0.216,0
147.539,627.264,-0.446,0.451,-0.216,0
147.63,627.22,-0.446,0.451,-0.216,0
147.72,627.177,-0.446,0.451,-0.216,0
147.811,627.134,-0.446,0.451,-0.216,0
147.902,627.091,-0.446,0.451,-0.216,0
147.992,627.047,-0.446,0.451,-0.216,0
148.083,627.004,-0.446,0.451,-0.216,0
148.173,626.961,-0.446,0.451,-0.216,0
148.264,626.917,-0.446,0.451,-0.216,0
148.354,626.874,-0.446,0.451,-0.216,0
148.445,626.831,-0.446,0.451,-0.216,0
148.535,626.787,-0.446,0.451,-0.216,0
148.626,626.744,-0.446,0.451,-0.216,0
148.717,626.701,-0.446,0.451,-0.216,0
148.807,626.657,-0.446,0.451,-0.216,0
148.898,626.614,-0.446,0.451,-0.216,0
148.988,626.571,-0.446,0.451,-0.216,0
149.079,626.528,-0.446,0.451,-0.216,0
149.169,626.484,-0.446,0.451,-0.216,0
149.26,626.441,-0.446,0.451,-0.216,0
149.35,626.398,-0.446,0.451,-0.216,0
149.441,626.354,-0.446,0.451,-0.216,0
149.531,626.311,-0.446,0.451,-0.216,0
149.622,626.268,-0.446,0.451,-0.216,0
149.713,626.224,-0.446,0.451,-0.216,0
149.803,626.181,-0.446,0.451,-0.216,0
149.894,626.138,-0.446,0.451,-0.216,0
149.984,626.094,-0.446,0.451,-0.216,0
150.075,626.051,-0.446,0.451,-0.216,0
150.165,626.008,-0.446,0.451,-0.216,0
150.256,625.965,-0.446,0.451,-0.216,0
150.346,625.921,-0.446,0.451,-0.216,0
150.437,625.878,-0.446,0.451,-0.216,0
150.528,625.835,-0.446,0.451,-0.216,0
150.618,625.791,-0.446,0.451,-0.216,0
150.709,625.748,-0.446,0.451,-0.216,0
150.799,625.705,-0.446,0.451,-0.216,0
150.89,625.661,-0.446,0.451,-0.216,0
150.98,625.618,-0.446,0.451,-0.216,0
151.071,625.575,-0.446,0.451,-0.216,0
151.161,625.531,-0.446,0.451,-0.216,0
151.252,625.488,-0.446,0.451,-0.216,0
151.343,625.445,-0.446,0.451,-0.216,0
151.433,625.402,-0.446,0.451,-0.216,0
151.524,625.358,-0.446,0.451,-0.216,0
151.614,625.315,-0.446,0.451,-0.216,0
151.705,625.272,-0.446,0.451,-0.216,0
151.795,625.228,-0.446,0.451,-0.216,0
151.886,625.185,-0.446,0.451,-0.216,0
151.976,625.142,-0.446,0.451,-0.216,0
152.067,625.098,-0.446,0.451,-0.216,0
152.157,625.055,-0.446,0.451,-0.216,0
152.248,625.012,-0.446,0.451,-0.216,0
152.339,624.969,-0.446,0.451,-0.216,0
152.429,624.925,-0.446,0.451,-0.216,0
152.52,624.882,-0.446,0.451,-0.216,0
152.61,624.839,-0.446,0.451,-0.216,0
152.701,624.795,-0.446,0.451,-0.216,0
152.791,624.752,-0.446,0.451,-0.216,0
152.882,624.709,-0.446,0.451,-0.216,0
152.972,624.665,-0.446,0.451,-0.216,0
153.063,624.622,-0.446,0.451,-0.216,0
153.154,624.579,-0.446,0.451,-0.216,0
153.244,624.535,-0.446,0.451,-0.216,0
153.335,624.492,-0.446,0.451,-0.216,0
153.425,624.449,-0.446,0.451,-0.216,0
153.516,624.406,-0.446,0.451,-0.216,0
153.606,624.362,-0.446,0.451,-0.216,0
153.697,624.319,-0.446,0.451,-0.216,0
153.787,624.276,-0.446,0.451,-0.216,0
153.878,624.232,-0.446,0.451,-0.216,0
153.969,624.189,-0.446,0.451,-0.216,0
154.059,624.146,-0.446,0.451,-0.216,0
154.15,624.102,-0.446,0.451,-0.216,0
154.24,624.059,-0.446,0.451,-0.216,0
154.331,624.016,-0.446,0.451,-0.216,0
154.421,623.972,-0.446,0.451,-0.216,0
154.512,623.929,-0.446,0.451,-0.216,0
154.602,623.886,-0.446,0.451,-0.216,0
154.693,623.843,-0.446,0.451,-0.216,0
154.783,623.799,-0.446,0.451,-0.216,0
154.874,623.756,-0.446,0.451,-0.216,0
154.965,623.713,-0.446,0.451,-0.216,0
155.055,623.669,-0.446,0.451,-0.216,0
155.146,623.626,-0.446,0.451,-0.216,0
155.236,623.583,-0.446,0.451,-0.216,0
155.327,623.539,-0.446,0.451,-0.216,0
155.417,623.496,-0.446,0.451,-0.216,0
155.508,623.453,-0.446,0.451,-0.216,0
155.598,623.409,-0.446,0.451,-0.216,0
155.689,623.366,-0.446,0.451,-0.216,0
155.78,623.323,-0.446,0.451,-0.216,0
155.87,623.28,-0.446,0.451,-0.216,0
155.961,623.236,-0.446,0.451,-0.216,0
156.051,623.193,-0.446,0.451,-0.216,0
156.142,623.15,-0.446,0.451,-0.216,0
156.232,623.106,-0.446,0.451,-0.216,0
156.323,623.063,-0.446,0.451,-0.216,0
156.413,623.02,-0.446,0.451,-0.216,0
156.504,622.976,-0.446,0.451,-0.216,0
156.594,622.933,-0.446,0.451,-0.216,0
156.685,622.89,-0.446,0.451,-0.216,0
156.776,622.846,-0.446,0.451,-0.216,0
156.866,622.803,-0.446,0.451,-0.216,0
156.957,622.76,-0.446,0.451,-0.216,0
157.047,622.717,-0.446,0.451,-0.216,0
157.138,622.673,-0.446,0.451,-0.216,0
157.228,622.63,-0.446,0.451,-0.216,0
157.319,622.587,-0.446,0.451,-0.216,0
157.409,622.543,-0.446,0.451,-0.216,0
157.5,622.5,-0.446,0.451,-0.216,0
157.591,622.457,-0.446,0.451,-0.216,0
157.681,622.413,-0.446,0.451,-0.216,0
157.772,622.37,-0.446,0.451,-0.216,0
157.862,622.327,-0.446,0.451,-0.216,0
157.953,622.283,-0.446,0.451,-0.216,0
158.043,622.24,-0.446,0.451,-0.216,0
158.134,622.197,-0.446,0.451,-0.216,0
158.224,622.154,-0.446,0.451,-0.216,0
158.315,622.11,-0.446,0.451,-0.216,0
158.406,622.067,-0.446,0.451,-0.216,0
158.496,622.024,-0.446,0.451,-0.216,0
158.587,621.98,-0.446,0.451,-0.216,0
158.677,621.937,-0.446,0.451,-0.216,0
158.768,621.894,-0.446,0.451,-0.216,0
158.858,621.85,-0.446,0.451,-0.216,0
158.949,621.807,-0.446,0.451,-0.216,0
159.039,621.764,-0.446,0.451,-0.216,0
159.13,621.72,-0.446,0.451,-0.216,0
159.22,621.677,-0.446,0.451,-0.216,0
159.311,621.634,-0.446,0.451,-0.216,0
159.402,621.591,-0.446,0.451,-0.216,0
159.492,621.547,-0.446,0.451,-0.216,0
159.583,621.504,-0.446,0.451,-0.216,0
159.673,621.461,-0.446,0.451,-0.216,0
159.764,621.417,-0.446,0.451,-0.216,0
159.854,621.374,-0.446,0.451,-0.216,0
159.945,621.331,-0.446,0.451,-0.216,0
160.035,621.287,-0.446,0.451,-0.216,0
160.126,621.244,-0.446,0.451,-0.216,0
160.217,621.201,-0.446,0.451,-0.216,0
160.307,621.157,-0.446,0.451,-0.216,0
160.398,621.114,-0.446,0.451,-0.216,0
160.488,621.071,-0.446,0.451,-0.216,0
160.579,621.028,-0.446,0.451,-0.216,0
160.669,620.984,-0.446,0.451,-0.216,0
160.76,620.941,-0.446,0.451,-0.216,0
160.85,620.898,-0.446,0.451,-0.216,0
160.941,620.854,-0.446,0.451,-0.216,0
161.031,620.811,-0.446,0.451,-0.216,0
161.122,620.768,-0.446,0.451,-0.216,0
161.213,620.724,-0.446,0.451,-0.216,0
161.303,620.681,-0.446,0.451,-0.216,0
161.394,620.638,-0.446,0.451,-0.216,0
161.484,620.594,-0.446,0.451,-0.216,0
161.575,620.551,-0.446,0.451,-0.216,0
161.665,620.508,-0.446,0.451,-0.216,0
161.756,620.465,-0.446,0.451,-0.216,0
161.846,620.421,-0.446,0.451,-0.216,0
161.937,620.378,-0.446,0.451,-0.216,0
162.028,620.335,-0.446,0.451,-0.216,0
162.118,620.291,-0.446,0.451,-0.216,0
162.209,620.248,-0.446,0.451,-0.216,0
162.299,620.205,-0.446,0.451,-0.216,0
162.39,620.161,-0.446,0.451,-0.216,0
162.48,620.118,-0.446,0.451,-0.216,0
162.571,620.075,-0.446,0.451,-0.216,0
162.661,620.031,-0.446,0.451,-0.216,0
162.752,619.988,-0.446,0.451,-0.216,0
162.843,619.945,-0.446,0.451,-0.216,0
162.933,619.902,-0.446,0.451,-0.216,0
163.024,619.858,-0.446,0.451,-0.216,0
163.114,619.815,-0.446,0.451,-0.216,0
163.205,619.772,-0.446,0.451,-0.216,0
163.295,619.728,-0.446,0.451,-0.216,0
163.386,619.685,-0.446,0.451,-0.216,0
163.476,619.642,-0.446,0.451,-0.216,0
163.567,619.598,-0.446,0.451,-0.216,0
163.657,619.555,-0.446,0.451,-0.216,0
163.748,619.512,-0.446,0.451,-0.216,0
163.839,619.469,-0.446,0.451,-0.216,0
163.929,619.425,-0.446,0.451,-0.216,0
164.02,619.382,-0.446,0.451,-0.216,0
164.11,619.339,-0.446,0.451,-0.216,0
164.201,619.295,-0.446,0.451,-0.216,0
164.291,619.252,-0.446,0.451,-0.216,0
164.382,619.209,-0.446,0.451,-0.216,0
164.472,619.165,-0.446,0.451,-0.216,0
164.563,619.122,-0.446,0.451,-0.216,0
164.654,619.079,-0.446,0.451,-0.216,0
164.744,619.035,-0.446,0.451,-0.216,0
164.835,618.992,-0.446,0.451,-0.216,0
164.925,618.949,-0.446,0.451,-0.216,0
165.016,618.906,-0.446,0.451,-0.216,0
165.106,618.862,-0.446,0.451,-0.216,0
165.197,618.819,-0.446,0.451,-0.216,0
165.287,618.776,-0.446,0.451,-0.216,0
165.378,618.732,-0.446,0.451,-0.216,0
165.469,618.689,-0.446,0.451,-0.216,0
165.559,618.646,-0.446,0.451,-0.216,0
165.65,618.602,-0.446,0.451,-0.216,0
165.74,618.559,-0.446,0.451,-0.216,0
165.831,618.516,-0.446,0.451,-0.216,0
165.921,618.472,-0.446,0.451,-0.216,0
166.012,618.429,-0.446,0.451,-0.216,0
166.102,618.386,-0.446,0.451,-0.216,0
166.193,618.343,-0.446,0.451,-0.216,0
166.283,618.299,-0.446,0.451,-0.216,0
166.374,618.256,-0.446,0.451,-0.216,0
166.465,618.213,-0.446,0.451,-0.216,0
166.555,618.169,-0.446,0.451,-0.216,0
166.646,618.126,-0.446,0.451,-0.216,0
166.736,618.083,-0.446,0.451,-0.216,0
166.827,618.039,-0.446,0.451,-0.216,0
166.917,617.996,-0.446,0.451,-0.216,0
167.008,617.953,-0.446,0.451,-0.216,0
167.098,617.909,-0.446,0.451,-0.216,0
167.189,617.866,-0.446,0.451,-0.216,0
167.28,617.823,-0.446,0.451,-0.216,0
167.37,617.78,-0.446,0.451,-0.216,0
167.461,617.736,-0.446,0.451,-0.216,0
167.551,617.693,-0.446,0.451,-0.216,0
167.642,617.65,-0.446,0.451,-0.216,0
167.732,617.606,-0.446,0.451,-0.216,0
167.823,617.563,-0.446,0.451,-0.216,0
167.913,617.52,-0.446,0.451,-0.216,0
168.004,617.476,-0.446,0.451,-0.216,0
168.094,617.433,-0.446,0.451,-0.216,0
168.185,617.39,-0.446,0.451,-0.216,0
168.276,617.346,-0.446,0.451,-0.216,0
168.366,617.303,-0.446,0.451,-0.216,0
168.457,617.26,-0.446,0.451,-0.216,0
168.547,617.217,-0.446,0.451,-0.216,0
168.638,617.173,-0.446,0.451,-0.216,0
168.728,617.13,-0.446,0.451,-0.216,0
168.819,617.087,-0.446,0.451,-0.216,0
168.909,617.043,-0.446,0.451,-0.216,0
169,617,-0.644,0.4,-0.3,0
169.08,616.94,-0.644,0.4,-0.3,0
169.161,616.88,-0.644,0.4,-0.3,0
169.241,616.819,-0.644,0.4,-0.3,0
169.321,616.759,-0.644,0.4,-0.3,0
169.402,616.699,-0.644,0.4,-0.3,0
169.482,616.639,-0.644,0.4,-0.3,0
169.562,616.578,-0.644,0.4,-0.3,0
169.643,616.518,-0.644,0.4,-0.3,0
169.723,616.458,-0.644,0.4,-0.3,0
169.803,616.398,-0.644,0.4,-0.3,0
169.884,616.337,-0.644,0.4,-0.3,0
169.964,616.277,-0.644,0.4,-0.3,0
170.044,616.217,-0.644,0.4,-0.3,0
170.124,616.157,-0.644,0.4,-0.3,0
170.205,616.096,-0.644,0.4,-0.3,0
170.285,616.036,-0.644,0.4,-0.3,0
170.365,615.976,-0.644,0.4,-0.3,0
170.446,615.916,-0.644,0.4,-0.3,0
170.526,615.855,-0.644,0.4,-0.3,0
170.606,615.795,-0.644,0.4,-0.3,0
170.687,615.735,-0.644,0.4,-0.3,0
170.767,615.675,-0.644,0.4,-0.3,0
170.847,615.614,-0.644,0.4,-0.3,0
170.928,615.554,-0.644,0.4,-0.3,0
171.008,615.494,-0.644,0.4,-0.3,0
171.088,615.434,-0.644,0.4,-0.3,0
171.169,615.373,-0.644,0.4,-0.3,0
171.249,615.313,-0.644,0.4,-0.3,0
171.329,615.253,-0.644,0.4,-0.3,0
171.41,615.193,-0.644,0.4,-0.3,0
171.49,615.133,-0.644,0.4,-0.3,0
171.57,615.072,-0.644,0.4,-0.3,0
171.651,615.012,-0.644,0.4,-0.3,0
171.731,614.952,-0.644,0.4,-0.3,0
171.811,614.892,-0.644,0.4,-0.3,0
171.892,614.831,-0.644,0.4,-0.3,0
171.972,614.771,-0.644,0.4,-0.3,0
172.052,614.711,-0.644,0.4,-0.3,0
172.133,614.651,-0.644,0.4,-0.3,0
172.213,614.59,-0.644,0.4,-0.3,0
172.293,614.53,-0.644,0.4,-0.3,0
172.373,614.47,-0.644,0.4,-0.3,0
172.454,614.41,-0.644,0.4,-0.3,0
172.534,614.349,-0.644,0.4,-0.3,0
172.614,614.289,-0.644,0.4,-0.3,0
172.695,614.229,-0.644,0.4,-0.3,0
172.775,614.169,-0.644,0.4,-0.3,0
172.855,614.108,-0.644,0.4,-0.3,0
172.936,614.048,-0.644,0.4,-0.3,0
173.016,613.988,-0.644,0.4,-0.3,0
173.096,613.928,-0.644,0.4,-0.3,0
173.177,613.867,-0.644,0.4,-0.3,0
173.257,613.807,-0.644,0.4,-0.3,0
173.337,613.747,-0.644,0.4,-0.3,0
173.418,613.687,-0.644,0.4,-0.3,0
173.498,613.627,-0.644,0.4,-0.3,0
173.578,613.566,-0.644,0.4,-0.3,0
173.659,613.506,-0.644,0.4,-0.3,0
173.739,613.446,-0.644,0.4,-0.3,0
173.819,613.386,-0.644,0.4,-0.3,0
173.9,613.325,-0.644,0.4,-0.3,0
173.98,613.265,-0.644,0.4,-0.3,0
174.06,613.205,-0.644,0.4,-0.3,0
174.141,613.145,-0.644,0.4,-0.3,0
174.221,613.084,-0.644,0.4,-0.3,0
174.301,613.024,-0.644,0.4,-0.3,0
174.382,612.964,-0.644,0.4,-0.3,0
174.462,612.904,-0.644,0.4,-0.3,0
174.542,612.843,-0.644,0.4,-0.3,0
174.622,612.783,-0.644,0.4,-0.3,0
174.703,612.723,-0.644,0.4,-0.3,0
174.783,612.663,-0.644,0.4,-0.3,0
174.863,612.602,-0.644,0.4,-0.3,0
174.944,612.542,-0.644,0.4,-0.3,0
175.024,612.482,-0.644,0.4,-0.3,0
175.104,612.422,-0.644,0.4,-0.3,0
175.185,612.361,-0.644,0.4,-0.3,0
175.265,612.301,-0.644,0.4,-0.3,0
175.345,612.241,-0.644,0.4,-0.3,0
175.426,612.181,-0.644,0.4,-0.3,0
175.506,612.12,-0.644,0.4,-0.3,0
175.586,612.06,-0.644,0.4,-0.3,0
175.667,612,-0.644,0.4,-0.3,0
175.747,611.94,-0.644,0.4,-0.3,0
175.827,611.88,-0.644,0.4,-0.3,0
175.908,611.819,-0.644,0.4,-0.3,0
175.988,611.759,-0.644,0.4,-0.3,0
176.068,611.699,-0.644,0.4,-0.3,0
176.149,611.639,-0.644,0.4,-0.3,0
176.229,611.578,-0.644,0.4,-0.3,0
176.309,611.518,-0.644,0.4,-0.3,0
176.39,611.458,-0.644,0.4,-0.3,0
176.47,611.398,-0.644,0.4,-0.3,0
176.55,611.337,-0.644,0.4,-0.3,0
176.631,611.277,-0.644,0.4,-0.3,0
176.711,611.217,-0.644,0.4,-0.3,0
176.791,611.157,-0.644,0.4,-0.3,0
176.871,611.096,-0.644,0.4,-0.3,0
176.952,611.036,-0.644,0.4,-0.3,0
177.032,610.976,-0.644,0.4,-0.3,0
177.112,610.916,-0.644,0.4,-0.3,0
177.193,610.855,-0.644,0.4,-0.3,0
177.273,610.795,-0.644,0.4,-0.3,0
177.353,610.735,-0.644,0.4,-0.3,0
177.434,610.675,-0.644,0.4,-0.3,0
177.514,610.614,-0.644,0.4,-0.3,0
177.594,610.554,-0.644,0.4,-0.3,0
177.675,610.494,-0.644,0.4,-0.3,0
177.755,610.434,-0.644,0.4,-0.3,0
177.835,610.373,-0.644,0.4,-0.3,0
177.916,610.313,-0.644,0.4,-0.3,0
